dato,defensiv,offensiv
2004-05-21,53.0362548828125,72.95885467529297
2004-05-24,53.049217224121094,73.26448059082031
2004-05-25,53.049217224121094,74.31426239013672
2004-05-26,53.14667892456055,74.57337188720703
2004-05-27,53.172672271728516,74.99195861816406
2004-05-28,53.153167724609375,74.98530578613281
2004-06-01,53.07770919799805,74.88568115234375
2004-06-02,53.045169830322266,75.16473388671875
2004-06-03,53.0582160949707,74.47370147705078
2004-06-04,52.97360610961914,75.0650634765625
2004-06-07,52.99314498901367,76.20783233642578
2004-06-08,52.9996452331543,76.31415557861328
2004-06-09,52.91510009765625,75.60323333740234
2004-06-10,52.90858840942383,75.97527313232422
2004-06-14,52.77202606201172,75.2244873046875
2004-06-15,52.9476203918457,75.75602722167969
2004-06-16,52.90858840942383,75.74273681640625
2004-06-17,52.97360610961914,75.62982940673828
2004-06-18,52.94112014770508,75.77249145507812
2004-06-21,52.98014450073242,75.48576354980469
2004-06-22,52.9996452331543,75.86588287353516
2004-06-23,53.01266098022461,76.51932525634766
2004-06-24,53.06464385986328,76.279296875
2004-06-25,53.07122802734375,75.91251373291016
2004-06-28,52.9476203918457,75.65247344970703
2004-06-29,52.9996452331543,75.96588134765625
2004-06-30,53.14277648925781,76.37268829345703
2004-07-01,53.15385055541992,75.3124008178711
2004-07-02,53.29714584350586,75.27239990234375
2004-07-06,53.2840690612793,74.61222839355469
2004-07-07,53.290653228759766,74.832275390625
2004-07-08,53.31019592285156,74.3121566772461
2004-07-09,53.31019592285156,74.50552368164062
2004-07-12,53.32977294921875,74.53887939453125
2004-07-13,53.290653228759766,74.59222412109375
2004-07-14,53.271087646484375,74.36544799804688
2004-07-15,53.271087646484375,73.88534545898438
2004-07-16,53.3753547668457,73.82537078857422
2004-07-19,53.34930419921875,73.51195526123047
2004-07-20,53.251625061035156,74.44550323486328
2004-07-21,53.23855209350586,73.07182312011719
2004-07-22,53.251625061035156,73.27188873291016
2004-07-23,53.251625061035156,72.65840148925781
2004-07-26,53.21244430541992,72.51835632324219
2004-07-27,53.16684341430664,73.19853973388672
2004-07-28,53.19940948486328,73.41856384277344
2004-07-29,53.21244430541992,73.73200225830078
2004-07-30,53.290653228759766,73.91205596923828
2004-08-02,53.331790924072266,74.0654067993164
2004-08-03,53.3448371887207,73.4919204711914
2004-08-04,53.338340759277344,73.48526763916016
2004-08-05,53.370880126953125,72.28495788574219
2004-08-06,53.56022262573242,71.25139617919922
2004-08-09,53.5537109375,71.35138702392578
2004-08-10,53.42317581176758,72.27163696289062
2004-08-11,53.50804901123047,72.12492370605469
2004-08-12,53.52107238769531,71.33804321289062
2004-08-13,53.573280334472656,71.4780502319336
2004-08-16,53.56022262573242,72.21826171875
2004-08-17,53.61241912841797,72.62506866455078
2004-08-18,53.59938049316406,73.37191772460938
2004-08-19,53.63202667236328,73.15850830078125
2004-08-20,53.59938049316406,73.67198944091797
2004-08-23,53.5537109375,73.48526763916016
2004-08-24,53.57981872558594,73.58529663085938
2004-08-25,53.56022262573242,74.08541870117188
2004-08-26,53.61241912841797,74.08541870117188
2004-08-27,53.59284210205078,74.3188247680664
2004-08-30,53.60589599609375,73.7053451538086
2004-08-31,53.6842155456543,74.09207916259766
2004-09-01,53.69861602783203,74.23211669921875
2004-09-02,53.61363220214844,75.07233428955078
2004-09-03,53.541690826416016,74.76557922363281
2004-09-07,53.541690826416016,75.25904083251953
2004-09-08,53.62016296386719,75.07233428955078
2004-09-09,53.626712799072266,75.00568389892578
2004-09-10,53.63979721069336,75.3924331665039
2004-09-13,53.64625930786133,75.63912963867188
2004-09-14,53.65936279296875,75.7925033569336
2004-09-15,53.626712799072266,75.2190170288086
2004-09-16,53.71823501586914,75.44576263427734
2004-09-17,53.652809143066406,75.76649475097656
2004-09-20,53.73780059814453,75.31118774414062
2004-09-21,53.65936279296875,75.63924407958984
2004-09-22,53.7116584777832,74.69511413574219
2004-09-23,53.64625930786133,74.29336547851562
2004-09-24,53.61363220214844,74.6348648071289
2004-09-27,53.64625930786133,74.15945434570312
2004-09-28,53.678977966308594,74.51434326171875
2004-09-29,53.61363220214844,74.88928985595703
2004-09-30,53.63323974609375,74.83573150634766
2004-10-01,53.59526443481445,76.101318359375
2004-10-04,53.6017951965332,76.22853088378906
2004-10-05,53.60831069946289,76.26872253417969
2004-10-06,53.56249237060547,76.79100799560547
2004-10-07,53.54286575317383,75.96739959716797
2004-10-08,53.680355072021484,75.33796691894531
2004-10-11,53.71964645385742,75.6459732055664
2004-10-12,53.73271942138672,75.35133361816406
2004-10-13,53.772037506103516,74.68842315673828
2004-10-14,53.7851448059082,74.08577728271484
2004-10-15,53.765480041503906,74.50093841552734
2004-10-18,53.772037506103516,74.78213500976562
2004-10-19,53.75236511230469,74.15275573730469
2004-10-20,53.7982063293457,74.00540161132812
2004-10-21,53.73271942138672,74.48756408691406
2004-10-22,53.7851448059082,73.6505126953125
2004-10-25,53.804813385009766,73.56348419189453
2004-10-26,53.7982063293457,74.68842315673828
2004-10-27,53.72624588012695,75.5857162475586
2004-10-28,53.74583435058594,75.81339263916016
2004-10-29,53.791725158691406,75.80000305175781
2004-11-01,53.75757598876953,76.00755310058594
2004-11-02,53.78377914428711,76.03433990478516
2004-11-03,53.777278900146484,76.99188995361328
2004-11-04,53.7313346862793,78.04319763183594
2004-11-05,53.59355926513672,78.5320053100586
2004-11-08,53.56734848022461,78.41816711425781
2004-11-09,53.60667419433594,78.26415252685547
2004-11-10,53.5411376953125,78.32443237304688
2004-11-11,53.58049011230469,78.92036437988281
2004-11-12,53.56734848022461,79.54308319091797
2004-11-15,53.56734848022461,79.73854064941406
2004-11-16,53.528038024902344,79.16770935058594
2004-11-17,53.60667419433594,79.63782501220703
2004-11-18,53.600181579589844,79.74527740478516
2004-11-19,53.51487731933594,78.8587646484375
2004-11-22,53.528038024902344,79.2348403930664
2004-11-23,53.52146911621094,79.35572814941406
2004-11-24,53.51487731933594,79.54378509521484
2004-11-26,53.46245193481445,79.48332977294922
2004-11-29,53.468929290771484,79.12068176269531
2004-11-30,53.482139587402344,79.17440795898438
2004-12-01,53.518226623535156,80.0743637084961
2004-12-02,53.498512268066406,80.14152526855469
2004-12-03,53.61681365966797,80.08775329589844
2004-12-06,53.623374938964844,80.06092834472656
2004-12-07,53.623374938964844,79.3154525756836
2004-12-08,53.6430549621582,79.77881622314453
2004-12-09,53.63652038574219,80.06092834472656
2004-12-10,53.6430549621582,80.14152526855469
2004-12-13,53.6036376953125,80.8399429321289
2004-12-14,53.61681365966797,81.12200164794922
2004-12-15,53.66931915283203,81.18245697021484
2004-12-16,53.610206604003906,81.13548278808594
2004-12-17,53.590511322021484,80.59429931640625
2004-12-20,53.590511322021484,80.61453247070312
2004-12-21,53.597129821777344,81.2353286743164
2004-12-22,53.597129821777344,81.43099212646484
2004-12-23,53.58393478393555,81.4917221069336
2004-12-27,53.551063537597656,81.32302856445312
2004-12-28,53.57081604003906,81.76839447021484
2004-12-29,53.56417465209961,81.88986206054688
2004-12-30,53.58393478393555,81.73468017578125
2004-12-31,53.606327056884766,81.55924987792969
2005-01-03,53.612937927246094,81.17460632324219
2005-01-04,53.4943962097168,80.18268585205078
2005-01-05,53.507537841796875,79.62936401367188
2005-01-06,53.533912658691406,80.03424835205078
2005-01-07,53.54045486450195,79.91951751708984
2005-01-10,53.507537841796875,80.29743194580078
2005-01-11,53.52079772949219,79.74409484863281
2005-01-12,53.52733612060547,80.00723266601562
2005-01-13,53.59316635131836,79.36624908447266
2005-01-14,53.56684112548828,79.78461456298828
2005-01-18,53.54707336425781,80.61453247070312
2005-01-19,53.553672790527344,79.77113342285156
2005-01-20,53.59972381591797,79.28526306152344
2005-01-21,53.65238952636719,78.79943084716797
2005-01-24,53.619468688964844,78.64420318603516
2005-01-25,53.59972381591797,78.86687469482422
2005-01-26,53.579959869384766,79.10308074951172
2005-01-27,53.56684112548828,79.23799896240234
2005-01-28,53.59316635131836,79.23799896240234
2005-01-31,53.58656692504883,79.73060607910156
2005-02-01,53.60044479370117,80.23670196533203
2005-02-02,53.5806770324707,80.47958374023438
2005-02-03,53.547630310058594,80.2704086303711
2005-02-04,53.60044479370117,81.12737274169922
